-0.163559	-0.024811
-0.086487	0.204346
-0.029510	-0.095245
0.171600	-0.437347
0.134827	-0.122528
-0.153381	0.043121
-0.006714	-0.293732
0.095367	0.278168
-0.086792	0.159210
0.225220	-0.021118
-0.004150	0.428101
-0.497620	0.396881
-0.420395	-0.182861
0.822083	0.506897
-0.368530	-0.248779
-0.226532	0.146454
-0.349426	-0.502075
0.167267	-0.353363
0.457703	0.354645
-0.137512	-0.096527
0.296402	-0.081299
0.434616	0.105164
-0.553574	-0.486389
0.223999	0.089172
0.581329	0.005127
-0.204803	-0.137451
-0.604462	0.135803
0.128265	-0.237854
0.751831	0.608704
-0.273071	-0.478699
-0.215454	-0.266907
0.579025	0.330139
0.101364	0.175171
-0.025696	0.023560
0.470001	0.250244
-0.159027	-0.641113
0.304077	-0.216248
0.142487	0.313904
0.213501	0.201660
-0.095093	0.206604
-0.621078	-0.106628
0.408920	0.439087
-0.630920	-0.327515
-0.297241	-0.100159
0.068268	0.136414
-0.282562	0.034851
-0.022827	-0.005066
-0.204224	-0.616760
0.377380	0.319702
-0.012085	0.490173
-0.204414	-0.111023
-0.233154	0.345398
0.454651	0.204407
0.125946	-0.367554
-0.267395	0.134583
1.056763	0.467102
-0.548615	-0.109558
-0.107178	-0.115112
-0.431946	-0.291443
-0.290710	0.054382
0.382935	0.255371
0.526199	0.217957
-0.056229	-0.438293
-0.883575	0.286987
0.231689	-0.173828
-0.083221	-0.244568
0.008728	-0.232483
0.106537	-0.342773
-0.169800	-0.106201
-0.031372	0.313477
-0.077667	0.287277
0.577591	-0.249344
-0.288879	-1.166702
0.105743	-0.118378
-0.942963	0.311859
-0.595825	-0.128204
-0.128174	-0.402267
0.260559	-0.930588
-0.310547	-0.069153
0.078918	-0.329376
0.626038	0.104156
0.067841	0.343567
-0.558105	0.062988
0.902008	-0.053284
-0.881348	0.280045
0.797852	0.407639
-0.145813	0.471985
0.433289	0.251877
0.611389	-0.085861
-0.169983	0.596252
-0.096100	0.343781
0.688812	0.191864
-0.116486	0.123077
0.084442	0.171844
0.391235	-0.221130
-0.212616	0.268524
-0.361328	-0.094055
-0.019714	0.103302
-0.001892	0.162964
-0.039612	0.628204
0.099930	-0.092224
0.682312	-0.077179
-0.538574	0.124329
-0.016052	0.486755
0.379425	-0.506195
-0.302368	0.044983
-0.135071	-0.009552
-0.041992	-0.256287
0.333252	-0.342499
-0.211731	0.282501
-0.536850	-0.014740
0.313751	0.123444
-0.270477	-0.209137
-0.241486	0.184418
-0.202850	0.022064
-0.065033	0.042389
-0.153381	-0.244843
-0.233582	0.231018
0.320984	-0.301147
0.237427	0.500305
0.151001	-0.181122
0.360870	-0.232910
0.157990	0.360107
0.162659	-0.067169
0.048492	0.471375
0.776306	-0.630737
-0.217834	-0.248383
-0.015869	0.199768
0.440796	-0.393524
-0.400757	0.157959
-0.375198	-0.022705
-0.318451	-0.004272
-0.592834	-0.034485
-0.477722	0.130981
-0.077637	0.022583
0.001984	0.242920
-0.064148	-0.258850
0.377197	0.139160
0.200806	-0.628723
-0.256348	-0.267761
0.217499	0.091675
0.331406	-0.073364
-0.794373	0.256714
0.085327	0.241455
-0.617035	0.367371
0.393524	-0.669312
-0.206482	-0.166992
0.492554	-0.503479
-0.642395	-0.260925
-0.114868	-0.141296
0.426346	0.183289
0.749786	0.380798
-0.654739	-0.593140
-0.182465	0.476562
-0.379578	-0.456604
-0.440063	-0.161377
-0.124207	0.078918
-0.071503	0.104980
0.305725	0.555969
-0.405273	-0.013611
0.440536	0.168457
-0.219498	0.337219
0.096741	-1.122803
0.500885	0.830750
0.362183	0.003906
0.191498	-0.599304
0.013092	-0.364502
-0.096954	0.080383
0.575256	1.547424
-0.019714	-0.227234
-0.046303	-0.062439
0.172638	-0.033386
-0.321106	0.192810
-0.275116	0.008789
0.804718	0.254517
-0.040619	-0.657837
-0.259308	-0.371765
0.720856	0.309814
0.181152	0.458801
0.286133	-0.348267
-0.546730	0.056641
0.426086	0.394592
0.064255	-0.499146
-1.008377	-0.421387
0.361694	0.022949
0.105377	0.015137
0.054840	-0.118408
-0.623108	-0.151917
0.666870	0.836609
-0.552490	0.308472
-0.172249	-0.537231
0.160278	0.342102
-0.579407	-0.000977
0.136459	0.197327
-0.503326	-0.696411
0.734314	0.241882
-0.066864	0.025696
0.035522	-0.401062
-0.166809	0.124695
0.221741	-0.243530
0.106422	0.586426
0.575203	-0.031433
-0.813705	0.191406
-0.172546	-0.200562
0.380493	0.331055
0.127960	-0.163391
-0.062988	-0.379944
-0.441071	0.215515
0.695496	0.055908
-0.587463	-0.200439
0.104767	0.089142
0.174805	0.255005
0.260559	-0.330200
0.556335	-0.095306
-0.096436	-0.183289
0.306488	-0.572174
0.051758	-0.265106
-0.094116	-0.391113
-0.718689	-0.027527
0.230591	0.010681
0.184280	0.550903
0.045197	0.191376
-0.258484	-0.183533
0.309906	0.606110
-0.520813	-0.355865
0.213898	0.268311
0.128906	-0.262207
-0.069946	0.174438
0.083435	0.495239
0.134094	-0.458862
-0.289352	0.429138
-0.010788	0.410278
0.214386	-0.741882
0.323975	-0.027283
-0.377167	0.530640
0.065765	0.080627
-0.377625	-0.638184
0.193115	0.278503
0.530273	1.015442
-0.102478	-0.312561
-0.567795	-0.394775
-0.153748	0.254456
-0.316101	0.071960
-0.090302	-0.425476
1.065460	0.361389
-0.174622	-0.187317
-0.574127	-0.291687
0.409729	0.114868
-0.360413	0.746277
-0.586609	0.144653
-1.080338	0.011719
0.400787	0.211914
0.053207	-0.163025
-0.044617	0.092712
0.640106	-0.035339
-0.565063	-0.883728
-0.104553	-0.110107
-0.112915	0.081848
0.330383	0.813110
-0.177368	-0.495178
-0.510757	0.061768
0.592377	-0.004944
-0.403275	-0.417480
0.316681	0.231567
-0.204285	-0.207092
-0.375244	0.748291
-0.178314	0.007751
-0.043396	0.100830
0.417603	-0.080261
0.132263	-0.022827
0.469215	-0.270142
0.553986	0.241577
-0.237259	0.077759
0.129639	-0.051880
-0.019196	-0.612488
-0.145050	0.161072
-0.034180	-0.222839
0.008270	0.154602
-0.055847	-0.156616
0.399109	-0.183044
0.457375	-0.474426
0.373215	-0.044495
0.076950	0.327087
0.701599	0.034729
0.055115	0.788208
0.123596	-0.882935
-0.165466	-0.113159
-0.005280	-0.148682
