120.116295	230.979156	120.095230	231.043457
173.449875	219.895233	173.731964	219.633789
230.533203	207.951569	229.915024	208.277527
288.442352	196.976410	288.575623	197.027802
349.719543	186.030228	349.639740	185.966278
413.166077	175.457016	412.999298	175.196274
478.975403	164.214951	478.491791	164.834915
546.025818	155.208450	545.889160	155.004623
614.912598	145.598862	614.895325	145.824280
684.499023	136.877960	685.152649	137.401077
137.098328	292.846375	136.840576	292.292816
189.926056	281.774384	189.907257	282.177521
245.435928	272.127747	245.377533	272.054657
302.264313	261.655609	303.217987	261.981232
363.572845	251.990784	363.374084	252.034576
425.921570	242.453339	425.747375	242.307358
489.869019	233.289322	490.180359	232.901749
557.181885	223.816696	556.448547	223.923340
624.128052	215.918518	624.260864	215.474579
693.466980	207.518066	693.266846	207.648132
153.275696	351.580780	153.880569	351.865112
206.093719	343.496185	206.291641	342.960114
261.537781	334.121613	260.995209	334.011658
318.049683	325.628571	317.974884	325.072083
377.034210	316.012634	377.183380	316.208374
438.464661	307.258728	438.524719	307.498322
502.088013	298.737640	501.842865	299.026520
566.906494	290.883759	566.916748	290.880463
632.877625	283.694733	633.461731	283.145020
701.233093	275.743683	701.137390	275.898102
170.990768	409.897064	171.066483	409.572601
222.804459	402.416565	222.779755	401.809845
276.733185	393.575867	276.687347	393.979675
333.358612	385.959930	332.778595	386.125580
390.424530	378.817291	391.006775	378.301178
451.001343	370.520172	451.274963	370.568268
512.803040	362.456482	513.427673	362.993805
577.322449	355.279633	577.247925	355.647125
642.203918	349.348236	642.459656	348.596466
708.785400	341.675415	708.735352	341.905457
188.280701	464.628204	188.297180	465.286713
239.347290	459.180939	239.289322	458.597595
292.631653	451.502960	292.380981	451.822174
347.704834	444.569397	347.560730	444.993073
405.231445	438.389069	404.778870	438.150421
463.740326	430.612335	463.936371	431.340118
525.368286	424.188232	524.878723	424.612579
587.303467	417.917908	587.394348	418.020630
650.842102	412.237579	651.217590	411.617218
716.348694	405.441437	716.036072	405.452881
205.745850	519.054138	205.490112	518.914795
255.074020	513.332336	255.745102	513.224548
308.412689	507.479980	308.003723	507.430664
362.175232	501.551025	362.250610	501.554932
418.608521	495.126862	418.431580	495.624390
475.761749	490.325897	476.445679	489.670746
536.606140	483.860016	536.140259	483.729553
597.597839	477.776733	597.310425	477.839050
659.552002	472.851044	659.702332	472.038666
722.829102	466.729431	723.020569	466.367554
222.356461	570.499756	222.570358	570.392578
272.116333	565.493164	272.074249	565.620178
323.139954	560.613464	323.483917	560.727051
377.034698	555.518005	376.778137	555.724792
431.777588	550.395020	431.898468	550.628967
489.066772	545.705627	488.742554	545.458740
547.127258	539.778442	547.160583	540.236877
606.969543	534.846680	606.955566	534.989258
668.013367	529.875610	667.886841	529.743835
729.757812	524.260925	729.676514	524.529846
