128.553726	229.240662	128.862045	229.087296
189.478714	220.057480	188.946823	219.816376
251.123917	212.257263	250.639709	210.941757
313.453705	202.657730	313.704956	202.506989
377.701904	195.038666	377.915375	194.580414
442.792084	187.044678	443.019470	187.239258
508.713196	180.444077	508.730255	180.557404
575.059326	174.586044	574.727112	174.596970
640.778137	168.950302	640.666931	169.402756
706.366211	165.076675	706.198975	164.998825
135.456284	293.284729	136.032822	293.124298
195.376144	284.053741	195.920532	284.359497
257.607239	275.706146	257.363098	275.876648
320.112610	267.500946	320.167053	267.732483
384.186981	259.718231	384.124786	259.999023
448.859436	252.360870	448.991241	252.752136
514.622314	245.955795	514.478088	246.062881
580.471924	239.860809	580.260315	239.990875
645.835449	234.413773	645.988586	234.580261
710.926514	230.165787	711.306458	229.856995
144.369308	356.808044	144.067825	357.052612
203.637695	348.694916	203.651154	348.799377
265.015106	340.638824	264.758026	340.736115
327.487946	333.016266	327.220642	332.920807
390.820465	325.200348	390.841919	325.421204
455.701965	317.841705	455.379211	318.306702
520.663513	311.546173	520.542786	311.642181
586.092712	305.586365	586.004578	305.482819
652.047546	299.043182	651.412476	299.871216
716.300232	295.179230	716.407349	294.834930
152.587128	421.003448	152.899246	420.571411
211.372513	413.158813	212.102509	412.847107
273.261230	405.295319	272.804413	405.232605
335.436981	397.483337	334.852234	397.780212
397.951904	390.567780	398.054413	390.548737
462.745941	384.016663	462.169495	383.598358
526.761414	377.207581	526.907410	376.985931
591.868347	370.844604	591.939941	370.761414
656.861450	365.358215	656.915405	364.965302
721.484863	359.413208	721.475952	359.626617
163.042648	483.433929	162.471695	483.401154
220.925354	476.267944	221.235748	476.219299
281.189270	469.058014	281.471100	469.073853
343.396210	462.154449	343.033386	462.007416
405.170837	455.081268	405.734253	455.067627
469.343109	448.582184	469.333649	448.304077
533.265076	441.803925	533.543396	441.764954
597.730469	435.453949	598.038025	435.494659
662.227478	430.443298	662.469910	429.531372
726.398804	423.920807	726.485840	423.905670
172.749893	545.368225	172.725952	545.276306
230.768692	538.388916	231.000092	538.639343
290.596100	532.009583	290.710999	531.969849
351.546478	524.772705	351.718811	525.299011
413.978485	518.437317	413.837616	518.662537
477.090607	511.848755	476.829956	512.099060
540.442932	505.556152	540.411926	505.648193
603.948242	499.340179	604.263855	499.348724
667.936707	493.394745	668.045349	493.236572
731.565857	487.211243	731.411194	487.343353
183.648453	606.244629	183.592667	605.948486
241.197891	599.242004	241.330399	599.845215
300.802917	593.582458	300.461426	593.644470
360.863251	587.497192	360.848297	587.365662
421.792694	581.167908	422.307587	581.032776
484.477509	574.891785	484.606262	574.673889
547.513062	568.172974	547.466736	568.320557
610.325867	561.484070	610.578125	562.005920
674.039429	555.699402	673.610107	555.763733
736.309631	549.806519	736.228210	549.626343
