784.508545	379.552765	784.802917	379.610718
856.491577	382.315643	857.002930	381.757568
927.427551	384.718414	927.618713	384.232971
996.389648	386.618866	996.246765	386.986176
1062.422363	389.219299	1062.580078	389.960602
1126.805664	393.751801	1126.410400	393.099274
1187.691406	396.441925	1187.616211	396.350342
1246.040527	399.381134	1246.135498	399.672058
1301.699219	403.138733	1301.924805	403.037933
1355.260986	406.081146	1354.904541	406.440948
781.678955	451.894653	781.892395	451.667999
853.318604	453.913361	853.086609	453.181763
922.690552	455.070709	922.752319	454.867065
990.355835	456.876404	990.495117	456.694672
1056.173218	457.803589	1056.012817	458.632477
1119.713135	460.154419	1119.099487	460.648285
1179.506348	462.796173	1179.635376	462.712585
1237.534424	464.658539	1237.564331	464.801147
1293.507080	467.415710	1292.857666	466.897278
1344.285156	469.222076	1345.466919	468.993988
779.025452	522.390991	779.035950	521.718201
849.080444	522.311523	849.092224	522.635681
917.770020	523.403809	917.687012	523.575623
985.184326	524.134399	984.439087	524.528625
1049.146484	525.828125	1049.053467	525.485229
1111.088867	525.993713	1111.326294	526.436646
1171.019775	527.464600	1171.137329	527.375427
1228.080322	527.785767	1228.429810	528.295471
1284.235962	530.126831	1283.180298	529.192688
1334.183105	529.594971	1335.356079	530.064941
775.903076	589.236267	776.251038	589.382324
845.771851	589.662109	845.055786	589.751099
912.067810	589.864563	912.474365	590.006042
977.613647	589.668030	978.142151	590.154724
1042.483521	590.702942	1041.773804	590.207458
1102.858643	589.640564	1103.168335	590.176147
1162.242676	589.255981	1162.203491	590.073120
1219.713867	590.562073	1218.818848	589.909485
1273.855347	590.053711	1272.988892	589.693970
1323.480347	589.628113	1324.685913	589.431335
773.307861	654.764282	773.552795	654.363586
841.427979	654.446594	841.013855	654.238403
906.870178	654.187134	907.169434	653.878906
971.351257	652.421204	971.674133	653.306641
1034.665771	652.241638	1034.254150	652.548157
1094.423096	651.184937	1094.712646	651.632385
1152.463745	650.333313	1152.925171	650.588257
1208.760498	649.292847	1208.824951	649.441711
1262.855103	649.977722	1262.380615	648.213135
1312.829712	646.895020	1313.562134	646.914246
771.476074	716.728882	770.953125	716.456848
836.960815	716.552856	837.001038	715.895508
901.751587	714.472656	901.826721	714.997314
964.844971	712.974487	965.105713	713.794312
1026.077026	711.893494	1026.577393	712.325317
1087.118286	710.823425	1086.050049	710.632568
1144.093384	708.410706	1143.396973	708.757874
1199.106689	706.319641	1198.544922	706.739014
1252.804321	705.333374	1251.453247	704.605591
1301.784790	702.374756	1302.085205	702.375244
768.590210	775.915161	768.460510	775.547424
832.755676	774.362610	833.048157	774.607727
896.079895	772.542664	896.496765	773.246826
957.941833	771.685669	958.503967	771.504028
1019.084351	769.284546	1018.823242	769.426941
1077.338745	767.347046	1077.268677	767.066956
1133.441650	764.620850	1133.712524	764.475159
1187.460938	761.913269	1188.074097	761.697510
1240.141235	759.396973	1240.302246	758.770203
1290.393799	755.122742	1290.350708	755.715088
