893.531616	151.346558	894.237915	151.431137
956.172913	159.072586	955.526794	159.086243
1012.071838	167.305145	1012.565002	166.788605
1066.355225	174.435318	1065.575562	174.439621
1114.708130	182.160553	1114.810669	181.965729
1160.669922	188.598343	1160.531982	189.316376
1202.234863	196.318588	1202.995361	196.460892
1242.397095	203.288559	1242.440063	203.385010
1278.393799	210.373825	1279.082642	210.087601
1312.993530	216.351044	1313.113159	216.577347
892.571167	224.894989	892.286377	225.646255
953.776611	230.480331	953.381042	230.913208
1009.378967	236.325500	1010.227051	236.282150
1063.834229	241.721619	1063.051025	241.666077
1111.703613	247.546783	1112.110962	246.998489
1157.682373	251.931885	1157.675903	252.231903
1199.468018	257.798218	1200.009521	257.335663
1240.101318	262.049652	1239.359741	262.293121
1276.716553	267.438660	1275.951416	267.098877
1309.581177	271.748535	1309.982788	271.756226
890.125671	300.112366	890.081726	299.843292
951.531250	302.867218	950.879333	302.682892
1006.565979	305.034485	1007.454834	305.681641
1060.750610	309.278107	1060.033569	308.767029
1109.122314	312.064301	1108.874023	311.881866
1153.957886	314.566803	1154.247314	314.983429
1195.654663	319.046844	1196.420288	318.041840
1235.654053	321.034973	1235.645142	321.038513
1273.443848	323.996185	1272.151855	323.963837
1305.143188	326.889740	1306.143799	326.815704
886.920288	374.239410	887.623535	373.567169
948.054565	374.352448	948.018799	373.985107
1003.409424	374.315338	1004.246094	374.617249
1056.937378	374.965424	1056.524170	375.408020
1105.947632	376.064941	1105.106689	376.311340
1149.973145	377.460266	1150.261475	377.290405
1191.994751	377.281189	1192.253906	378.317535
1232.563354	379.428314	1231.336426	379.372711
1269.244873	380.671509	1267.739990	380.442841
1300.981934	381.750092	1301.670776	381.520538
884.617798	446.308441	884.923096	446.332397
945.258423	444.382904	944.810730	444.386200
999.967224	442.021362	1000.612244	442.703094
1052.250977	441.543335	1052.535278	441.245758
1101.267334	440.373749	1100.823730	439.980469
1145.457153	438.907928	1145.737061	438.877869
1186.931396	438.174744	1187.534790	437.913269
1226.427856	436.653351	1226.465210	437.066589
1263.554565	436.405029	1262.757202	436.322021
1296.582275	436.046112	1296.616577	435.667755
882.266174	518.772400	882.003723	517.655884
941.963196	513.513062	941.281616	513.454712
996.761780	509.072998	996.581360	509.555725
1047.484009	506.348419	1048.095459	505.940369
1095.964600	502.750519	1096.053711	502.588104
1141.536133	500.007416	1140.703369	499.477997
1181.944336	495.197601	1182.293701	496.589661
1220.696289	493.635559	1221.065308	493.904144
1257.639648	491.076752	1257.241699	491.404236
1290.489380	490.125580	1291.025391	489.074768
879.208191	587.383606	878.898743	587.092896
937.291626	580.322510	937.471375	580.790527
992.051697	573.887329	992.196350	574.817444
1042.424072	568.979004	1043.248413	569.173218
1090.901123	563.877319	1090.839966	563.851013
1135.815674	559.224976	1135.202515	558.838928
1176.656494	554.075073	1176.571777	554.122192
1215.503906	549.202087	1215.177612	549.684143
1250.334839	546.001770	1251.235229	545.507629
1285.023193	541.031555	1284.941040	541.575439
