0.423767	0.759338
1.057861	-0.393127
0.921021	-0.110474
-0.488403	0.913452
0.016357	-0.407959
-0.276001	0.736694
0.101929	0.780457
0.648071	-0.221375
-0.337524	0.143005
0.031067	0.188416
0.244507	-1.374634
-0.724976	-0.138672
0.815186	0.651184
-0.229126	-0.661133
0.751953	0.450073
-0.360962	0.003784
-0.408081	-0.270691
-0.386475	-0.539001
0.477417	-0.550354
0.341492	0.212036
-0.012024	0.204865
0.354309	0.629242
0.438721	-0.271179
-0.244446	-0.077698
-0.541260	-0.070618
-0.376587	-0.238098
0.346191	-0.256531
0.491455	0.322266
-0.283508	-0.283508
-0.118347	-0.024536
0.414612	-0.493652
-0.241882	0.520264
0.437378	0.286743
-0.028992	0.076874
1.150757	0.228180
0.438232	1.538177
-0.028320	0.620667
0.038086	-0.949432
-0.127930	0.053467
-0.692322	-0.115173
-0.403564	-0.104736
-0.290710	0.307617
0.104370	-0.554688
-0.732910	-0.075073
-0.110229	-1.314697
-0.518066	0.158752
-1.040039	0.231415
0.273315	-1.178345
0.133728	-0.077759
-0.692444	1.015930
0.329712	-0.100586
-0.686768	-0.730957
-0.257874	0.462769
0.109619	-0.267639
0.845459	-0.017578
-1.607300	-0.758423
0.528931	0.324707
0.497803	0.391418
0.345154	0.336670
0.683167	0.351807
0.412170	0.291931
0.148743	-0.201904
-0.594971	0.364319
0.583008	-0.168823
0.125488	-0.562683
-0.623535	-0.165833
-1.075439	1.116760
0.630249	-0.319092
-0.192017	0.780945
-0.245056	-0.153687
0.434387	-0.475830
0.265686	0.276550
0.505371	-0.386169
-0.495728	-0.187988
0.573853	-0.002991
-0.436523	0.060486
-0.136108	0.927002
0.551147	-0.044556
-0.546509	-0.214905
-0.394714	-0.562683
0.151550	-0.083496
0.053833	-0.278564
0.341797	0.098633
-0.119751	0.557983
1.321533	-0.312561
0.228394	0.198486
-0.501221	-0.381958
-0.692627	0.060059
0.526917	-0.145752
0.027771	0.258362
0.014709	0.170502
-0.504822	0.133850
0.545776	-0.193420
0.433716	0.377869
-0.006104	-0.304047
0.164307	-0.422302
0.147705	-0.139771
-0.400757	-1.192993
0.134338	1.139740
-0.215149	0.793213
0.497192	-0.707916
-0.763184	-0.044373
0.777588	-0.304199
-0.024536	0.676575
-0.291504	-0.819794
0.588257	0.832916
-0.643921	-0.218018
0.170166	-0.760254
-0.122009	0.145020
-0.620728	0.655151
0.668396	-0.266907
-0.794373	-0.509216
-0.813354	1.897797
0.336060	-0.194824
0.258057	-1.047638
-0.782349	0.464203
-1.207153	0.804993
0.550293	-0.849548
-0.357178	-0.392700
-0.323059	0.036011
-0.092773	-0.825806
0.307861	-0.071289
-0.734253	1.051025
1.338745	-0.233765
1.164062	0.036682
-1.875244	-0.604919
-0.670166	1.126526
1.160156	-0.316101
0.074341	-0.984436
0.321777	0.675537
1.029114	-0.680969
0.711060	-0.494507
-0.574341	0.133667
0.945557	0.058716
0.432251	-0.888306
0.298218	-0.074707
-1.289062	-0.056152
0.331787	0.488831
-0.524719	-0.555115
-0.756104	0.701965
-0.168640	-0.748352
-0.588379	-0.605408
0.055176	-0.095642
-1.172119	0.300415
1.570435	0.137878
-0.156860	0.398560
-0.578491	0.404053
0.439575	-0.154602
-0.119568	-0.339233
0.355347	0.268433
0.471985	-0.539246
1.360840	0.367126
-0.307251	0.409851
0.234863	0.611877
-0.729248	0.883606
-0.214478	-0.455078
-0.242676	0.808716
0.144531	-0.027832
0.320618	-0.161163
0.122864	-0.637909
-0.230957	0.286682
-0.563110	0.229767
0.064575	-0.077118
-0.513550	1.131378
0.190796	0.477417
-0.803223	0.048584
0.888794	0.389374
0.296997	-0.274323
0.106384	0.117493
-0.438721	0.249512
0.471985	0.004791
-0.773193	0.416718
0.592163	-0.303802
-0.042603	-0.245728
0.482422	0.420166
-0.620605	-0.876923
-0.065552	0.218658
0.045288	-0.578033
-0.365723	-0.709717
-0.726257	0.446228
0.856445	-0.134888
0.348145	0.640381
-0.850952	-0.145935
0.968140	0.163025
0.637817	-0.713074
0.101929	0.871094
-0.907959	-0.091736
1.027954	0.471252
-0.023193	-0.727356
-0.174805	-0.708801
-0.140686	0.529419
0.031982	0.127747
-1.286011	0.618408
0.710571	-0.180420
-0.183350	0.166260
0.330688	0.619446
-1.763428	0.168030
0.644531	-1.181396
-0.001282	-0.264893
-1.053528	0.027771
0.485352	0.271667
1.478027	-0.057312
0.062622	-0.162903
0.282837	0.755432
0.500122	-1.196716
0.253296	0.364563
-0.747803	0.723389
0.082397	0.148560
0.183228	-0.005005
0.226929	-0.153687
0.609436	-0.025879
0.035156	0.118225
0.366333	-0.140442
-0.855713	0.131287
0.642212	0.363770
0.435425	-0.285400
-0.314331	-0.402771
0.163208	-0.189392
-1.667542	0.560120
0.315063	-0.784058
-0.128418	-0.177551
0.209839	0.352539
0.518433	0.446716
0.153320	0.426392
0.451416	-0.294067
-0.213989	0.521179
-0.395874	-2.553101
-0.753662	0.375183
0.706299	0.084579
-0.646118	0.013657
0.493164	-0.516541
-0.779663	0.004303
0.102539	-0.194824
-0.137939	0.718033
0.760498	0.142303
0.042969	0.096451
0.688843	-0.286224
0.119629	0.226303
-0.284790	0.751266
-0.395569	0.432877
0.848083	-0.043350
-0.783203	-0.055542
0.407349	-0.548294
-0.006470	0.300018
0.541504	-0.462555
-0.741577	0.243469
-0.765137	-0.339783
0.401611	0.007690
-0.043945	-0.269073
-0.651917	-0.184326
0.888855	0.647156
-0.717041	-0.511078
-0.248291	-0.182434
0.289429	0.416626
0.765625	-1.005005
-0.008911	0.003540
-1.291992	-0.032349
1.000610	-0.074036
0.703247	-0.672241
-0.035767	-0.367340
0.836670	0.301910
-0.413208	0.442596
-0.840942	0.246399
0.288330	-0.169861
0.259155	1.036346
-1.226929	-0.055603
-1.504883	-0.228668
0.688843	-0.229553
0.305298	0.023956
-0.447693	0.003296
0.645020	0.681732
0.284302	-0.297577
-0.443604	-0.393280
0.279907	-0.030060
0.603394	-0.261475
0.037354	0.413239
-0.797363	-0.083008
0.034302	-0.378357
-0.262451	-1.116516
-0.681580	-0.058350
-0.180420	0.482727
0.611450	-0.408051
0.089111	-0.162415
-0.832764	-0.529419
0.349365	1.392059
0.369019	0.268585
-0.397949	0.327484
0.536011	-1.050812
-0.309448	-0.290710
0.179749	0.468018
0.144653	0.930115
0.824341	0.194214
-0.061157	-0.026306
-0.613159	-0.386047
-0.084717	0.047119
-0.326294	0.482056
0.900391	-0.494141
-0.082153	0.543884
0.294373	0.057953
0.511353	-0.558075
0.191162	-0.485443
-0.142883	0.367310
0.157715	0.741302
-0.395264	-0.652527
-0.075195	-0.091583
0.094971	0.290924
0.225586	-0.100800
-0.356445	0.359802
0.213440	-0.226654
-0.231995	-0.731598
0.061768	-0.203644
0.139282	-0.181732
-0.160400	0.828888
-0.613647	0.493866
0.129028	-0.083588
0.029907	0.142609
-0.649414	-0.518433
1.181763	-0.228088
0.010498	-0.672791
0.011780	0.324158
-0.083008	0.171814
-0.745239	0.394226
-0.093018	-0.342896
0.237427	0.442932
0.117554	-0.089172
0.349487	0.509705
-1.055664	-0.934143
1.172974	0.469971
0.347961	0.146057
-0.716064	0.088989
0.406555	0.141479
0.528503	0.486694
-0.709717	-0.495483
0.309692	0.535583
-0.039185	0.817139
-0.895020	-0.652588
-0.866455	-0.359741
1.205566	-0.196777
0.244934	-0.400696
-0.414124	-0.208191
0.299255	-0.308228
0.322876	0.885437
-0.411621	0.306519
0.289551	0.447449
0.461426	0.254944
0.064453	0.148865
-0.474487	-1.764587
0.732422	0.019226
-0.522949	-0.272034
0.040222	-0.657349
0.075134	0.524658
0.260742	0.819824
0.500366	0.431824
-1.068237	-0.190857
-0.696411	0.347168
-0.561768	0.419373
-1.351074	-0.727783
0.300415	0.000488
-0.129700	-0.367737
0.292480	0.245117
0.416870	0.704163
0.562134	-0.181641
-0.261108	0.142395
-0.070068	-0.280090
0.270874	-0.145691
0.613159	-0.215759
0.161011	-0.626770
-0.043091	0.592346
-0.155518	0.463196
-0.817749	0.130981
-0.262939	-0.550293
-0.590942	-0.883881
-0.092041	-0.455795
0.163940	-0.003464
0.248901	-0.076645
0.997437	1.104218
-0.310303	-0.003052
-0.087646	0.042053
-0.461060	1.495270
-0.039734	-0.494781
0.086365	0.274567
-0.910522	0.271698
0.708740	-0.352859
0.124512	-0.102142
0.935181	0.545654
0.392456	-1.076859
-0.602295	0.973053
0.162354	0.087143
-0.451294	-0.913635
0.458069	-0.606842
0.435608	-0.335754
0.129517	0.275177
-0.602905	-0.275269
-0.362183	0.936005
-0.117188	-0.831696
-0.667847	-0.515015
-1.423706	-1.518097
1.009888	0.082306
0.475769	-0.188019
-0.240906	-0.350922
0.289856	0.989838
0.951172	0.661255
-0.994263	-0.249176
1.475098	0.651550
0.281372	1.357025
0.016846	-0.985657
-0.927002	-0.143433
0.103638	0.703217
-0.173645	0.090454
-0.373779	0.082123
0.665405	0.565796
0.511536	0.267120
-0.260132	-0.652985
-0.203247	0.691559
0.859741	-0.357544
0.487671	-0.196198
-0.363892	-1.217377
0.732910	1.235382
0.218445	0.213165
0.233093	-0.301544
0.189087	-0.087067
-0.310486	0.175018
-0.287354	0.860474
0.462524	-1.702881
0.071045	0.081421
0.049805	-0.647705
-0.665161	-0.537170
-0.049561	1.056061
-0.070679	-1.394653
0.256836	0.107178
-0.273743	0.557861
0.680237	0.485291
0.046265	0.124695
-0.361328	0.467773
0.694946	-0.672852
-0.316284	-0.274475
-1.561646	0.963806
-0.227051	-0.043701
