195.064758	198.347778	194.987091	198.635056
243.147598	194.815277	243.725189	194.565933
295.188232	191.859390	294.899353	190.692688
348.434662	187.183624	348.540405	187.065247
405.605164	183.437622	404.662201	183.749481
463.840759	180.951569	463.244934	180.823364
524.349976	178.774887	524.221802	178.372620
587.207825	177.416092	587.468384	176.485504
653.107178	175.316528	652.796631	175.247375
719.874695	175.064133	719.953613	174.734756
199.906570	257.594421	200.532608	257.698578
248.751556	254.515350	248.819397	254.858917
300.037598	252.132324	299.479492	252.195312
351.653320	249.808609	352.555328	249.755325
408.948273	247.317886	408.066925	247.597931
465.199585	245.382782	465.997437	245.790421
526.426758	243.932663	526.280945	244.404648
588.360168	243.261353	588.793457	243.513229
652.735840	243.270905	653.347229	243.185043
719.860901	242.884521	719.690918	243.480774
206.709579	315.474030	206.613480	315.817810
253.725571	313.979004	254.414383	314.170868
304.646606	312.566895	304.530121	312.689972
356.923737	311.244843	357.008179	311.416687
411.478577	310.621155	411.869812	310.400024
469.310516	309.425781	469.097900	309.694305
528.986816	309.449890	528.625488	309.355835
590.348083	309.337128	590.328369	309.440430
654.022278	309.836823	654.020386	309.999786
719.493042	310.450043	719.453430	311.078247
213.077347	372.899109	213.177277	372.806885
259.789337	372.389404	260.471649	372.312225
310.560089	371.853210	310.021515	371.977539
361.890472	371.349426	361.874420	371.836182
415.670349	372.431946	416.049774	371.925751
472.830170	372.241577	472.527802	372.286560
531.375000	372.968842	531.239929	372.959290
592.103699	374.239197	592.061707	373.982910
654.476257	375.734680	654.809509	375.392181
719.452637	376.933136	719.240906	377.215637
220.714493	428.518616	220.177643	428.503876
266.637665	428.987396	266.951416	429.110840
316.187866	430.081299	315.917389	429.872162
367.361633	430.627441	367.120148	430.811859
420.777893	431.933655	420.575043	431.955719
476.323608	433.287720	476.258575	433.330109
534.253357	435.205444	534.099976	434.960602
594.208923	436.639191	593.975342	436.870209
655.383667	439.379211	655.704651	439.078064
718.815063	441.097687	719.052490	441.597992
227.415512	482.946930	227.566513	482.765808
273.447083	484.645050	273.807953	484.412140
322.015442	485.845551	322.173431	486.205658
372.539673	488.227875	372.702332	488.160706
425.356323	489.820160	425.404816	490.291534
479.476929	493.242249	480.253235	492.611511
537.392578	495.380524	537.174744	495.132141
596.062195	497.662292	596.046326	497.862061
656.251953	501.199829	656.692749	500.806305
719.288025	503.807739	718.887268	503.965698
235.666840	535.492065	235.291641	535.469360
281.308105	538.086670	280.989655	538.082397
329.331268	540.867310	328.738434	540.832825
379.048889	543.594666	378.571167	543.725647
430.569885	546.741943	430.492249	546.764526
484.467682	549.708008	484.469666	549.950928
540.493103	553.542725	540.428955	553.283875
597.871582	556.620361	598.248779	556.759521
657.558594	560.999329	657.759399	560.370605
719.000244	564.374573	718.743896	564.106812
