152.358734	445.260376	152.195175	445.235565
195.777954	440.307343	195.691467	440.511688
241.108902	435.818512	241.079391	435.723267
288.225098	431.325378	288.396698	430.888031
337.533051	426.151764	337.667877	426.029236
389.047363	421.132416	388.893982	421.175537
442.050690	416.653595	442.043976	416.359863
496.953339	411.340607	497.048706	411.618774
553.882690	406.832123	553.795898	406.991333
611.903442	402.538635	612.128662	402.517517
145.877777	495.771057	145.873627	496.199158
190.195236	491.908081	189.697617	492.304962
235.888718	488.519928	235.468323	488.337067
282.408447	483.800568	283.230530	484.307465
333.383972	480.481201	333.015442	480.232422
385.056244	475.985931	384.829712	476.132385
438.995758	472.533722	438.646332	472.031647
494.229950	468.311066	494.397217	467.957703
551.510620	463.585968	551.968323	463.940613
611.334839	460.108337	611.197327	460.011810
139.715393	548.565430	140.011795	548.484131
183.715851	545.385742	184.150467	545.490906
230.840851	542.904724	230.287277	542.418335
278.248657	539.182617	278.472656	539.271790
328.162262	536.054504	328.743591	536.059631
381.316986	532.930298	381.112183	532.792847
436.159576	529.349792	435.555115	529.485596
491.877533	526.392456	492.005798	526.154602
549.596863	522.210327	550.348694	522.819031
610.689941	519.978699	610.416870	519.500000
134.880615	602.236816	134.665161	601.969910
178.528061	599.611145	179.107086	599.941284
225.492859	597.655212	225.594223	597.830383
274.206482	595.612305	274.180786	595.635864
324.438721	593.106995	324.908722	593.357239
377.953552	591.636475	377.794525	590.995361
432.514343	588.768799	432.818420	588.552551
489.772949	585.719543	489.915436	586.033447
548.755493	583.242981	548.968994	583.444641
609.903503	580.588562	609.808411	580.795166
130.505920	656.622375	129.884842	656.515747
174.209900	655.065674	174.618820	655.504761
222.071808	654.738098	221.440887	654.410583
270.703949	653.325378	270.406708	653.225220
321.493042	651.802673	321.561310	651.939087
375.207123	650.506897	374.924561	650.541748
430.502563	649.028320	430.479736	649.023254
488.367462	647.991333	488.163239	647.374573
547.480896	645.268738	547.858276	645.588440
609.403015	643.170044	609.390930	643.660217
125.918800	712.074219	125.714386	711.963196
170.962128	711.665222	170.728973	712.010620
217.415771	711.770142	217.870422	711.974548
267.067383	712.208313	267.193329	711.840759
319.010651	711.456055	318.743256	711.590637
371.485382	710.735535	372.542145	711.202637
429.123840	710.763062	428.575226	710.653503
486.887573	710.035034	486.780396	709.919922
547.472534	709.271118	547.040588	708.979675
609.470642	707.759094	609.179932	707.813477
121.807785	767.883789	122.190720	768.139160
166.945160	769.054993	167.471359	769.272949
214.971695	770.759460	214.915466	770.321167
265.455841	770.977722	264.572266	771.264709
316.253723	772.250610	316.485413	772.076782
370.759827	772.969421	370.676605	772.724854
427.123169	773.404968	427.131897	773.172485
485.683258	773.724609	485.789795	773.381836
546.703308	773.421509	546.533508	773.315308
609.217590	772.624634	609.186218	772.938110
